date,province,ccaa,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,source_name,source,comments
2020-10-13,Valencia/València,Comunitat Valenciana,,57,,,241,,,36,863,,25567,27063,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=894936,
2020-10-14,Alicante/Alacant,Comunitat Valenciana,,288,,,150,,,33,590,,15767,16440,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=894936,
2020-10-14,Castellón/Castelló,Comunitat Valenciana,,72,,,48,,,7,250,,5151,5691,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=894936,
2020-10-14,Valencia/València,Comunitat Valenciana,,401,,,255,,,38,866,,25968,27374,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=894936,
2020-10-15,Alicante/Alacant,Comunitat Valenciana,296,,,,161,,,35,594,,16063,16638,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895265,"A partir de este día, señalan expresamente: ""confirmados por prueba PCR o a través de test de antígenos"", aunque en el informe de Sanidad no hacen referencia a TA."
2020-10-15,Castellón/Castelló,Comunitat Valenciana,49,,,,50,,,6,252,,5200,5759,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895265,"A partir de este día, señalan expresamente: ""confirmados por prueba PCR o a través de test de antígenos"", aunque en el informe de Sanidad no hacen referencia a TA."
2020-10-15,Valencia/València,Comunitat Valenciana,432,,,,272,,,41,869,,26400,27721,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895265,"A partir de este día, señalan expresamente: ""confirmados por prueba PCR o a través de test de antígenos"", aunque en el informe de Sanidad no hacen referencia a TA."
2020-10-16,Alicante/Alacant,Comunitat Valenciana,290,,,,167,,,36,596,,16353,16853,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895510,
2020-10-16,Castellón/Castelló,Comunitat Valenciana,67,,,,47,,,6,252,,5267,5817,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895510,
2020-10-16,Valencia/València,Comunitat Valenciana,544,,,,279,,,42,875,,26944,27791,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895510,
2020-10-17,Alicante/Alacant,Comunitat Valenciana,364,,,,,,,,,16717,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895536,
2020-10-17,Castellón/Castelló,Comunitat Valenciana,57,,,,,,,,,5324,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895536,
2020-10-17,Valencia/València,Comunitat Valenciana,417,,,,,,,,,27361,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895536,
2020-10-18,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-10-18,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-10-18,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-10-19,Alicante/Alacant,Comunitat Valenciana,157,,,,176,,,46,597,16874,,17295,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895716,"Señalan expresamente: ""confirmados por prueba PCR o a través de test de antígenos"", aunque en el informe de Sanidad no hacen referencia a TA."
2020-10-19,Castellón/Castelló,Comunitat Valenciana,10,,,,50,,,10,253,5334,,5932,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895716,"Señalan expresamente: ""confirmados por prueba PCR o a través de test de antígenos"", aunque en el informe de Sanidad no hacen referencia a TA."
2020-10-19,Valencia/València,Comunitat Valenciana,119,,,,333,,,50,876,27480,,28482,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=895716,"Señalan expresamente: ""confirmados por prueba PCR o a través de test de antígenos"", aunque en el informe de Sanidad no hacen referencia a TA."
2020-10-20,Alicante/Alacant,Comunitat Valenciana,377,,,,197,,,50,601,17251,,17493,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896094,
2020-10-20,Castellón/Castelló,Comunitat Valenciana,125,,,,49,,,11,253,5459,,5981,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896095,
2020-10-20,Valencia/València,Comunitat Valenciana,816,,,,358,,,52,877,28296,,28830,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896096,
2020-10-21,Alicante/Alacant,Comunitat Valenciana,251,,,,202,,,52,602,17502,,17703,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896483,
2020-10-21,Castellón/Castelló,Comunitat Valenciana,77,,,,52,,,10,256,5536,,6049,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896484,
2020-10-21,Valencia/València,Comunitat Valenciana,275,,,,366,,,53,885,28571,,29195,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896485,
2020-10-22,Alicante/Alacant,Comunitat Valenciana,437,,,,209,,,52,606,17939,,17973,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896936,
2020-10-22,Castellón/Castelló,Comunitat Valenciana,85,,,,60,,,10,256,5621,,6117,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896936,
2020-10-22,Valencia/València,Comunitat Valenciana,538,,,,380,,,55,891,29109,,29535,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=896936,
2020-10-23,Alicante/Alacant,Comunitat Valenciana,470,,,,223,,,56,607,18409,,18124,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=897836,
2020-10-23,Castellón/Castelló,Comunitat Valenciana,136,,,,66,,,11,257,5757,,6166,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=897836,
2020-10-23,Valencia/València,Comunitat Valenciana,596,,,,394,,,58,900,29705,,29753,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=897836,
2020-10-24,Alicante/Alacant,Comunitat Valenciana,699,,,,217,,,59,,19048,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=897877,Sábado: no dan cifras de fallecidos ni recuperados
2020-10-24,Castellón/Castelló,Comunitat Valenciana,133,,,,78,,,11,,5890,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=897877,Sábado: no dan cifras de fallecidos ni recuperados
2020-10-24,Valencia/València,Comunitat Valenciana,911,,,,420,,,53,,30616,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=897877,Sábado: no dan cifras de fallecidos ni recuperados
2020-10-25,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-10-25,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-10-25,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-10-26,Alicante/Alacant,Comunitat Valenciana,197,,,,276,,,63,612,19247,,18440,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=898269,
2020-10-26,Castellón/Castelló,Comunitat Valenciana,2,,,,88,,,11,260,5892,,6271,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=898269,
2020-10-26,Valencia/València,Comunitat Valenciana,157,,,,504,,,63,903,30778,,30176,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=898269,
2020-10-27,Alicante/Alacant,Comunitat Valenciana,400,,,,277,,,65,620,19647,,18675,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=898836,
2020-10-27,Castellón/Castelló,Comunitat Valenciana,50,,,,88,,,12,261,5942,,6318,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=898836,
2020-10-27,Valencia/València,Comunitat Valenciana,616,,,,506,,,70,913,31392,,30483,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=898836,
2020-10-28,Alicante/Alacant,Comunitat Valenciana,587,,,,294,,,66,622,20236,,18921,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899111,
2020-10-28,Castellón/Castelló,Comunitat Valenciana,242,,,,87,,,15,262,6184,,6413,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899111,
2020-10-28,Valencia/València,Comunitat Valenciana,777,,,,522,,,77,917,32172,,30968,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899111,
2020-10-29,Alicante/Alacant,Comunitat Valenciana,642,,,,301,,,70,625,20878,,19241,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899424,
2020-10-29,Castellón/Castelló,Comunitat Valenciana,161,,,,89,,,16,264,6345,,6483,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899424,
2020-10-29,Valencia/València,Comunitat Valenciana,726,,,,559,,,77,926,32900,,31434,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899424,
2020-10-30,Alicante/Alacant,Comunitat Valenciana,492,,,,323,,,73,626,21370,,19556,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899674,
2020-10-30,Castellón/Castelló,Comunitat Valenciana,417,,,,88,,,19,264,6762,,6566,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899674,
2020-10-30,Valencia/València,Comunitat Valenciana,608,,,,566,,,80,934,33508,,31842,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899674,
2020-10-31,Alicante/Alacant,Comunitat Valenciana,429,,,,,,,,,21799,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899796,
2020-10-31,Castellón/Castelló,Comunitat Valenciana,199,,,,,,,,,6961,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899796,
2020-10-31,Valencia/València,Comunitat Valenciana,775,,,,,,,,,34283,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=899796,
2020-11-01,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-11-01,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-11-01,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-11-02,Alicante/Alacant,Comunitat Valenciana,47,,,,383,,,76,629,22166,,20315,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900136,
2020-11-02,Castellón/Castelló,Comunitat Valenciana,11,,,,96,,,21,267,6972,,6768,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900136,
2020-11-02,Valencia/València,Comunitat Valenciana,347,,,,638,,,97,946,34438,,32899,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900136,
2020-11-03,Alicante/Alacant,Comunitat Valenciana,486,,,,375,,,76,637,22652,,20739,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900376,
2020-11-03,Castellón/Castelló,Comunitat Valenciana,327,,,,96,,,22,271,7299,,6882,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900376,
2020-11-03,Valencia/València,Comunitat Valenciana,1156,,,,624,,,106,954,35594,,35516,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900376,
2020-11-04,Alicante/Alacant,Comunitat Valenciana,596,,,,383,,,73,648,23248,,21168,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900548,
2020-11-04,Castellón/Castelló,Comunitat Valenciana,204,,,,93,,,23,273,7503,,7005,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900548,
2020-11-04,Valencia/València,Comunitat Valenciana,1004,,,,636,,,113,962,36598,,34228,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=900548,
2020-11-05,Alicante/Alacant,Comunitat Valenciana,409,,,,379,,,76,650,23657,,21674,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=900881,
2020-11-05,Castellón/Castelló,Comunitat Valenciana,188,,,,92,,,23,277,7691,,7154,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=900881,
2020-11-05,Valencia/València,Comunitat Valenciana,599,,,,640,,,123,967,37197,,34898,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=900881,
2020-11-06,Alicante/Alacant,Comunitat Valenciana,361,,,,383,,,79,655,24018,,22155,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901090,
2020-11-06,Castellón/Castelló,Comunitat Valenciana,195,,,,96,,,21,280,7888,,7306,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901090,
2020-11-06,Valencia/València,Comunitat Valenciana,522,,,,646,,,127,972,37719,,35649,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901090,
2020-11-07,Alicante/Alacant,Comunitat Valenciana,732,,,,389,,,84,,24750,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901156,
2020-11-07,Castellón/Castelló,Comunitat Valenciana,271,,,,95,,,23,,8157,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901156,
2020-11-07,Valencia/València,Comunitat Valenciana,1190,,,,634,,,134,,38909,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901156,
2020-11-08,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-11-08,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-11-08,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Domingo: no hay datos
2020-11-09,Alicante/Alacant,Comunitat Valenciana,312,,,,446,,,85,670,25112,,23074,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901299,
2020-11-09,Castellón/Castelló,Comunitat Valenciana,44,,,,104,,,24,282,8225,,7581,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901299,
2020-11-09,Valencia/València,Comunitat Valenciana,355,,,,756,,,139,981,39324,,36902,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901299,
2020-11-10,Alicante/Alacant,Comunitat Valenciana,713,,,,427,,,93,684,25825,,23580,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901483,
2020-11-10,Castellón/Castelló,Comunitat Valenciana,391,,,,109,,,20,287,8616,,7734,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901483,
2020-11-10,Valencia/València,Comunitat Valenciana,1237,,,,745,,,128,1001,40561,,37613,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901483,
2020-11-11,Alicante/Alacant,Comunitat Valenciana,550,,,,416,,,88,688,26375,,24081,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901593,
2020-11-11,Castellón/Castelló,Comunitat Valenciana,261,,,,113,,,20,288,8877,,7921,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901593,
2020-11-11,Valencia/València,Comunitat Valenciana,1125,,,,753,,,140,1011,41686,,38377,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901593,
2020-11-12,Alicante/Alacant,Comunitat Valenciana,640,,,,414,,,95,697,27015,,24640,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901939,
2020-11-12,Castellón/Castelló,Comunitat Valenciana,265,,,,117,,,19,289,9142,,8061,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901939,
2020-11-12,Valencia/València,Comunitat Valenciana,1231,,,,789,,,146,1020,42917,,39160,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=901939,
2020-11-13,Alicante/Alacant,Comunitat Valenciana,876,,,,408,,,98,709,27891,,25153,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=902416,
2020-11-13,Castellón/Castelló,Comunitat Valenciana,271,,,,117,,,19,295,9413,,8268,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=902416,
2020-11-13,Valencia/València,Comunitat Valenciana,1144,,,,781,,,146,1033,44061,,40035,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=902416,
2020-11-14,Alicante/Alacant,Comunitat Valenciana,497,,,,376,,,105,,28388,,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=902436,
2020-11-14,Castellón/Castelló,Comunitat Valenciana,224,,,,115,,,22,,9637,,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=902436,
2020-11-14,Valencia/València,Comunitat Valenciana,946,,,,719,,,150,,45007,,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=902436,
2020-11-15,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS (DOMINGO)
2020-11-15,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS (DOMINGO)
2020-11-15,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS (DOMINGO)
2020-11-16,Alicante/Alacant,Comunitat Valenciana,204,,,,433,,,111,722,28602,,26324,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=902796,
2020-11-16,Castellón/Castelló,Comunitat Valenciana,113,,,,122,,,22,298,9750,,8746,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=902796,
2020-11-16,Valencia/València,Comunitat Valenciana,164,,,,823,,,150,1045,45191,,41414,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=902796,
2020-11-17,Alicante/Alacant,Comunitat Valenciana,618,,,,440,,,107,734,29220,,26857,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903016,
2020-11-17,Castellón/Castelló,Comunitat Valenciana,173,,,,124,,,21,303,9923,,8968,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903016,
2020-11-17,Valencia/València,Comunitat Valenciana,1059,,,,772,,,154,1070,46250,,42222,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903016,
2020-11-18,Alicante/Alacant,Comunitat Valenciana,557,,,,441,,,111,749,29777,,27547,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903155,
2020-11-18,Castellón/Castelló,Comunitat Valenciana,366,,,,122,,,26,303,10289,,9213,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903155,
2020-11-18,Valencia/València,Comunitat Valenciana,985,,,,786,,,148,1084,47235,,43320,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903155,
2020-11-19,Alicante/Alacant,Comunitat Valenciana,773,,,,432,,,113,764,30550,,28198,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903357,
2020-11-19,Castellón/Castelló,Comunitat Valenciana,201,,,,125,,,19,307,10490,,9459,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903357,
2020-11-19,Valencia/València,Comunitat Valenciana,1233,,,,783,,,148,1094,48468,,44454,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903357,
2020-11-20,Alicante/Alacant,Comunitat Valenciana,794,,,,412,,,111,779,31344,,28876,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903916,
2020-11-20,Castellón/Castelló,Comunitat Valenciana,201,,,,117,,,21,308,10701,,9702,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903916,
2020-11-20,Valencia/València,Comunitat Valenciana,905,,,,764,,,154,1107,49373,,45549,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903916,
2020-11-21,Alicante/Alacant,Comunitat Valenciana,579,,,,378,,,109,,31923,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903956,
2020-11-21,Castellón/Castelló,Comunitat Valenciana,162,,,,103,,,21,,10853,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903956,
2020-11-21,Valencia/València,Comunitat Valenciana,1005,,,,716,,,159,,50378,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=903956,
2020-11-22,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS
2020-11-22,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS
2020-11-22,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS
2020-11-23,Alicante/Alacant,Comunitat Valenciana,305,,,,421,,,110,795,32233,,29946,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904087,
2020-11-23,Castellón/Castelló,Comunitat Valenciana,19,,,,109,,,20,315,10872,,10157,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904087,
2020-11-23,Valencia/València,Comunitat Valenciana,292,,,,756,,,168,1137,50678,,47030,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904087,
2020-11-24,Alicante/Alacant,Comunitat Valenciana,851,,,,377,,,106,802,33054,,30579,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904277,
2020-11-24,Castellón/Castelló,Comunitat Valenciana,253,,,,94,,,23,315,11125,,10340,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904277,
2020-11-24,Valencia/València,Comunitat Valenciana,1111,,,,711,,,170,1149,51789,,47919,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904277,
2020-11-25,Alicante/Alacant,Comunitat Valenciana,602,,,,373,,,104,818,33656,,31178,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904480,
2020-11-25,Castellón/Castelló,Comunitat Valenciana,107,,,,96,,,23,316,11232,,10569,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904480,
2020-11-25,Valencia/València,Comunitat Valenciana,718,,,,675,,,164,1156,52507,,48974,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904480,
2020-11-26,Alicante/Alacant,Comunitat Valenciana,589,,,,326,,,104,830,34245,,31751,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904778,
2020-11-26,Castellón/Castelló,Comunitat Valenciana,108,,,,105,,,21,319,11340,,10801,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904778,
2020-11-26,Valencia/València,Comunitat Valenciana,811,,,,632,,,166,1169,53318,,49731,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904778,
2020-11-27,Alicante/Alacant,Comunitat Valenciana,485,,,,317,,,101,843,34730,,32317,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904997&languageId=es_ES,
2020-11-27,Castellón/Castelló,Comunitat Valenciana,91,,,,105,,,24,319,11431,,11024,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904997&languageId=es_ES,
2020-11-27,Valencia/València,Comunitat Valenciana,769,,,,621,,,159,1179,54087,,50616,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=904997&languageId=es_ES,
2020-11-28,Alicante/Alacant,Comunitat Valenciana,393,,,,292,,,99,,35124,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=905016&languageId=es_ES,
2020-11-28,Castellón/Castelló,Comunitat Valenciana,104,,,,96,,,26,,11535,,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=905016&languageId=es_ES,
